Year,Region,School,School_Key,School Level,Measure_Code,Measure_Name,Essential,Respondent_Type,Score
2026,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,39
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,64
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,43
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,38
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,46
2026,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,41
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,56
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,58
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,26
2026,Columbus,Horizon Science Academy - Columbus Primary,HORIZON SCIENCE ACADEMY COLUMBUS PRIMARY,8,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,27
2026,IA,Horizon Science Academy - Davenport,HORIZON SCIENCE ACADEMY DAVENPORT,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,30
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,21
2026,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,31
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,70
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,40
2026,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,31
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,42
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,34
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,37
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,60
2026,,Horizon Science Academy - Westerville,HORIZON SCIENCE ACADEMY WESTERVILLE,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,54
2026,,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,37
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,40
2026,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,40
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,45
2026,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,8,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,59
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,56
2026,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,44
2026,NO,Noble Academy Euclid,NOBLE ACADEMY EUCLID,1,trte,Teacher-Teacher Trust,Collaborative Teachers,Teacher,47
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,67
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,53
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,54
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,64
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,56
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,50
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,48
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,56
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,57
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,uexp,Expectations for Post Secondary Education,Supportive Environment (grades 9-12),Teacher,48
2026,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,31
2026,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,32
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,42
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,36
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,48
2026,NO,Horizon Science Academy - Cleveland Elementary,HORIZON SCIENCE ACADEMY CLEVELAND ELEMENTARY,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,24
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,32
2026,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,26
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,53
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,81
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,42
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,19
2026,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,39
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,46
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,28
2026,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,1
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,24
2026,,Horizon Science Academy - New Bedford,HORIZON SCIENCE ACADEMY NEW BEDFORD,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,38
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,33
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,17
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,49
2026,,Horizon Science Academy - Westerville,HORIZON SCIENCE ACADEMY WESTERVILLE,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,76
2026,,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,29
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,31
2026,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,46
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,27
2026,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,8,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,43
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,46
2026,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,43
2026,NO,Noble Academy Euclid,NOBLE ACADEMY EUCLID,1,acno,Peer Support for Academic Work,Supportive Environment (grades 4-8),Student,44
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,clar,Course Clarity,Supplemental (grades 6-12),Student,31
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,clar,Course Clarity,Supplemental (grades 6-12),Student,27
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,clar,Course Clarity,Supplemental (grades 6-12),Student,39
2026,NO,Horizon Science Academy - Cleveland Elementary,HORIZON SCIENCE ACADEMY CLEVELAND ELEMENTARY,1,clar,Course Clarity,Supplemental (grades 6-12),Student,26
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,clar,Course Clarity,Supplemental (grades 6-12),Student,59
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,clar,Course Clarity,Supplemental (grades 6-12),Student,47
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,clar,Course Clarity,Supplemental (grades 6-12),Student,72
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,clar,Course Clarity,Supplemental (grades 6-12),Student,43
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,clar,Course Clarity,Supplemental (grades 6-12),Student,2
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,clar,Course Clarity,Supplemental (grades 6-12),Student,62
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,clar,Course Clarity,Supplemental (grades 6-12),Student,31
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,clar,Course Clarity,Supplemental (grades 6-12),Student,28
2026,,Horizon Science Academy - New Bedford,HORIZON SCIENCE ACADEMY NEW BEDFORD,1,clar,Course Clarity,Supplemental (grades 6-12),Student,60
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,clar,Course Clarity,Supplemental (grades 6-12),Student,39
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,clar,Course Clarity,Supplemental (grades 6-12),Student,28
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,clar,Course Clarity,Supplemental (grades 6-12),Student,36
2026,,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,clar,Course Clarity,Supplemental (grades 6-12),Student,26
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,clar,Course Clarity,Supplemental (grades 6-12),Student,30
2026,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,clar,Course Clarity,Supplemental (grades 6-12),Student,38
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,clar,Course Clarity,Supplemental (grades 6-12),Student,41
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,clar,Course Clarity,Supplemental (grades 6-12),Student,41
2026,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,clar,Course Clarity,Supplemental (grades 6-12),Student,58
2026,NO,Noble Academy Euclid,NOBLE ACADEMY EUCLID,1,clar,Course Clarity,Supplemental (grades 6-12),Student,28
2026,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,engg,Academic Engagement,Supplemental,Student,36
2026,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,engg,Academic Engagement,Supplemental,Student,30
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,engg,Academic Engagement,Supplemental,Student,49
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,engg,Academic Engagement,Supplemental,Student,47
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,engg,Academic Engagement,Supplemental,Student,41
2026,NO,Horizon Science Academy - Cleveland Elementary,HORIZON SCIENCE ACADEMY CLEVELAND ELEMENTARY,1,engg,Academic Engagement,Supplemental,Student,30
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,engg,Academic Engagement,Supplemental,Student,62
2026,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,engg,Academic Engagement,Supplemental,Student,47
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,engg,Academic Engagement,Supplemental,Student,61
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,engg,Academic Engagement,Supplemental,Student,89
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,engg,Academic Engagement,Supplemental,Student,60
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,engg,Academic Engagement,Supplemental,Student,26
2026,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,engg,Academic Engagement,Supplemental,Student,39
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,engg,Academic Engagement,Supplemental,Student,70
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,engg,Academic Engagement,Supplemental,Student,38
2026,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,engg,Academic Engagement,Supplemental,Student,33
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,engg,Academic Engagement,Supplemental,Student,30
2026,,Horizon Science Academy - New Bedford,HORIZON SCIENCE ACADEMY NEW BEDFORD,1,engg,Academic Engagement,Supplemental,Student,42
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,engg,Academic Engagement,Supplemental,Student,44
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,engg,Academic Engagement,Supplemental,Student,34
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,engg,Academic Engagement,Supplemental,Student,61
2026,,Horizon Science Academy - Westerville,HORIZON SCIENCE ACADEMY WESTERVILLE,1,engg,Academic Engagement,Supplemental,Student,68
2026,,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,engg,Academic Engagement,Supplemental,Student,39
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,engg,Academic Engagement,Supplemental,Student,38
2026,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,engg,Academic Engagement,Supplemental,Student,53
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,engg,Academic Engagement,Supplemental,Student,32
2026,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,8,engg,Academic Engagement,Supplemental,Student,55
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,engg,Academic Engagement,Supplemental,Student,52
2026,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,engg,Academic Engagement,Supplemental,Student,52
2026,NO,Noble Academy Euclid,NOBLE ACADEMY EUCLID,1,engg,Academic Engagement,Supplemental,Student,41
2026,MO,Gateway Science Academy - Smiley,GATEWAY SCIENCE ACADEMY SMILEY,8,engl,English Instruction,Ambitious Instruction,Student,39
2026,MO,Gateway Science Academy - South,GATEWAY SCIENCE ACADEMY SOUTH,8,engl,English Instruction,Ambitious Instruction,Student,50
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,engl,English Instruction,Ambitious Instruction,Student,49
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,engl,English Instruction,Ambitious Instruction,Student,46
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,engl,English Instruction,Ambitious Instruction,Student,46
2026,NO,Horizon Science Academy - Cleveland Elementary,HORIZON SCIENCE ACADEMY CLEVELAND ELEMENTARY,1,engl,English Instruction,Ambitious Instruction,Student,40
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,engl,English Instruction,Ambitious Instruction,Student,42
2026,Columbus,Horizon Science Academy - Columbus Elementary,HORIZON SCIENCE ACADEMY COLUMBUS ELEMENTARY,8,engl,English Instruction,Ambitious Instruction,Student,53
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,engl,English Instruction,Ambitious Instruction,Student,48
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,engl,English Instruction,Ambitious Instruction,Student,60
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,engl,English Instruction,Ambitious Instruction,Student,53
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,engl,English Instruction,Ambitious Instruction,Student,37
2026,DC,Horizon Science Academy - Dayton Elementary,HORIZON SCIENCE ACADEMY DAYTON ELEMENTARY,8,engl,English Instruction,Ambitious Instruction,Student,50
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,engl,English Instruction,Ambitious Instruction,Student,58
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,engl,English Instruction,Ambitious Instruction,Student,43
2026,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,engl,English Instruction,Ambitious Instruction,Student,56
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,engl,English Instruction,Ambitious Instruction,Student,32
2026,,Horizon Science Academy - New Bedford,HORIZON SCIENCE ACADEMY NEW BEDFORD,1,engl,English Instruction,Ambitious Instruction,Student,49
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,engl,English Instruction,Ambitious Instruction,Student,32
2026,,Horizon Science Academy - Toledo,HORIZON SCIENCE ACADEMY TOLEDO,1,engl,English Instruction,Ambitious Instruction,Student,36
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,engl,English Instruction,Ambitious Instruction,Student,54
2026,,Horizon Science Academy - Westerville,HORIZON SCIENCE ACADEMY WESTERVILLE,1,engl,English Instruction,Ambitious Instruction,Student,53
2026,,Horizon Science Academy - Youngstown,HORIZON SCIENCE ACADEMY YOUNGSTOWN,1,engl,English Instruction,Ambitious Instruction,Student,36
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,engl,English Instruction,Ambitious Instruction,Student,46
2026,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,engl,English Instruction,Ambitious Instruction,Student,37
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,engl,English Instruction,Ambitious Instruction,Student,57
2026,MI,Michigan Math and Science Academy - Lorraine,MICHIGAN MATH AND SCIENCE ACADEMY LORRAINE,8,engl,English Instruction,Ambitious Instruction,Student,50
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,engl,English Instruction,Ambitious Instruction,Student,42
2026,Columbus,Noble Academy Columbus,NOBLE ACADEMY COLUMBUS,1,engl,English Instruction,Ambitious Instruction,Student,47
2026,NO,Noble Academy Euclid,NOBLE ACADEMY EUCLID,1,engl,English Instruction,Ambitious Instruction,Student,46
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,46
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,55
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,67
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,87
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,futr,Importance of High School for the Future,Supplemental (grades 9-12),Student,67
2026,MO,Gateway Science Academy High - Fyler,GATEWAY SCIENCE ACADEMY HIGH FYLER,2,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,31
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,30
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,37
2026,NO,Horizon Science Academy - Cleveland Elementary,HORIZON SCIENCE ACADEMY CLEVELAND ELEMENTARY,1,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,19
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,25
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,43
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,55
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,40
2026,DC,Horizon Science Academy - Dayton Downtown,HORIZON SCIENCE ACADEMY DAYTON DOWNTOWN,1,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,18
2026,DC,Horizon Science Academy - Dayton High,HORIZON SCIENCE ACADEMY DAYTON HIGH,2,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,35
2026,,Horizon Science Academy - Denison,HORIZON SCIENCE ACADEMY DENISON,1,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,32
2026,,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,1,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,33
2026,,Horizon Science Academy - New Bedford,HORIZON SCIENCE ACADEMY NEW BEDFORD,1,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,62
2026,,Horizon Science Academy - Springfield,HORIZON SCIENCE ACADEMY SPRINGFIELD,1,humr,Human & Social Resources in the Community,Supplemental (grades 6-12),Student,31
