Year,Region,School,School_Key,Role,Item_Text,Pct_Favorable,Pct_Unfavorable,Response_Options,Pct_Neutral_Other
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Does the teacher ask difficult questions on tests?,40,8,"Never, Once in a while, Most of the time, All the time",52
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Doesn't let students give up when the work gets hard.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree, Very little, Some, Quite a bit, A great deal",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Don't get along together very well.,47,53,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,"During the day, it is safe for children to play in the local park or playground.",79,20,"Strongly disagree, Disagree, Agree, Strongly agree",1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Encourage you to work hard at school.,85,2,"Never, Some of the time, Most of the time, All of the time",13
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Encourages students to share their ideas about things we are studying in class.,83,17,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Encourages us to consider different solutions or points of view.,81,19,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Expects everyone to work hard.,93,6,"Strongly disagree, Disagree, Agree, Strongly agree",1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Expects me to do my best all the time.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Explain how writers use tools like symbolism and metaphor to communicate meaning.,0,5,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",95
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Explain how you solved a problem to the class.,0,13,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",87
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Explains things in a different way if I don't understand something in class.,85,15,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Feel it is important to attend school every day?,0,0,"A few, About half, Most, All",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Feel it is important to pay attention in class?,0,0,"A few, About half, Most, All",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Find information from graphs and tables.,0,12,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",88
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Generate your own hypotheses.,0,17,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",83
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Gives me specific suggestions about how I can improve my work in this class.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Help each other learn.,67,33,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Helps me catch up if I am behind.,77,24,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,High school is seen as preparation for the future.,84,16,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,High school teaches me valuable skills.,83,17,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I always study for tests.,51,49,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I feel comfortable with my teachers at this school.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I feel safe with my teachers at this school.,93,8,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I have someone who is helping me with my college and career goals.,78,22,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I know what my teacher wants me to learn in this class.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I learn a lot from feedback on my work.,77,24,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I set aside time to do my homework and study.,67,33,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I try to do well on my schoolwork even when it isn't interesting to me.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I usually look forward to this class.,67,33,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I work hard to do my best in this class.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,I'm really learning a lot in this class.,84,15,"Strongly disagree, Disagree, Agree, Strongly agree",1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,"If I need to study, I don't go out with my friends.",53,46,"Strongly disagree, Disagree, Agree, Strongly agree",1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Improve a piece of writing as a class or with partners.,0,3,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",97
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,In the bathrooms of the school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,In the hallways of the school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,In your classes?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Is willing to give extra help on schoolwork if I need it.,80,21,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,It's clear to me what I need to do to get a good grade.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Like to put others down.,48,52,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Listen to you when you need to talk.,79,4,"Never, Some of the time, Most of the time, All of the time",17
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,My classes give me useful preparation for what I plan to do in life.,78,22,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,My teachers always keep their promises.,49,50,"Strongly disagree, Disagree, Agree, Strongly agree",1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,My teachers treat me with respect.,90,10,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,My teachers will always listen to students' ideas.,67,33,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Notices if I have trouble learning something.,76,23,"Strongly disagree, Disagree, Agree, Strongly agree",1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Often connects what I am learning to life outside of the classroom.,73,27,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Often requires me to explain my answers.,84,16,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Outside around the school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,People in this neighborhood can be trusted.,53,47,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Rewrite a paper or essay in response to comments.,0,10,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",90
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Show they are proud of you.,77,2,"Never, Some of the time, Most of the time, All of the time",21
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Solve a problem with multiple steps that takes more than 20 minutes.,0,8,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",92
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Sometimes I get so interested in my work I don't want to stop.,53,47,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Take time to help you make decisions.,78,4,"Never, Some of the time, Most of the time, All of the time",18
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Teachers make sure that all students are planning for life after graduation.,84,17,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,"Teachers pay attention to all students, not just the top students.",85,14,"Strongly disagree, Disagree, Agree, Strongly agree",1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Teachers work hard to make sure that all students are learning.,92,8,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Teachers work hard to make sure that students stay in school.,88,12,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,"The equipment and buildings in the neighborhood, park, or playground are well kept.",71,29,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,The homework assignments help me to learn the course material.,77,24,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,The topics we are studying are interesting and challenging.,79,21,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,The work we do in class is good preparation for the test.,87,14,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,There are adults in this neighborhood that children can look up to.,70,30,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Think doing homework is important?,0,0,"A few, About half, Most, All",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,This class really makes me think.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Traveling between home and school?,0,0,"Not safe, Somewhat safe, Mostly safe, Very safe",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Treat each other with respect.,62,38,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Try hard to get good grades?,0,0,"A few, About half, Most, All",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Use evidence/data to support an argument or hypothesis.,0,14,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",86
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Use laboratory equipment or specimens.,0,26,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",74
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,"Wants us to become better thinkers, not just memorize things.",91,9,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,What we learn in class is necessary for success in the future.,82,18,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Working hard in high school matters for success in the workforce.,83,17,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Write a few sentences to explain how you solved a math problem.,0,17,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",83
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Write a math problem for other students to solve.,0,27,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",73
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Student,Write lab reports.,0,26,"Never, Once or twice a semester, Once or twice a month, Once or twice a week, Almost every day",74
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,A conscious effort is made by faculty to make new teachers feel welcome here.,96,4,"Strongly disagree, Disagree, Agree, Strongly agree, A few, Most, All",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Actively participate in class activities?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Always turn in their homework?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Are eager to try new ideas?,96,4,"Some, About half, Most, Nearly all, Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Are really trying to improve their teaching?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Are willing to take risks to make the school better?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Attend class regularly?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Attended parent-teacher conferences when you requested them?,0,0,"Some, About half, Most, All",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Been closely connected to my school's improvement plan.,81,20,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"Been sustained and coherently focused, rather than short-term and unrelated.",75,25,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Come to class on time?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Come to class prepared with the appropriate supplies and books?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Communicates a clear vision for our school.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Contacted you about their child's performance?,0,0,"Some, About half, Most, All",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Create serious behavior problems in your class?,4,0,"A few, A lot, Almost all",96
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"Curriculum, instruction, and learning materials are well coordinated across different grade levels at this school.",71,30,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Determining the content of in-service programs.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Determining which books and other instructional materials are used in classrooms.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"Develop formal networks to link all families with each other (for example: sharing parent directories, providing a website for parents/guardians to connect with one another, etc.)?",0,22,"Not at all, A little, Somewhat, A great deal",78
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Development of new curriculum.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Disorder in classrooms,0,11,"Not at all, A little, Some, To a great extent",89
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Disorder in hallways,0,7,"Not at all, A little, Some, To a great extent",93
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"Do off-task things (e.g., play games, text, talk on cell phone) during instructional time?",14,0,"A few, A lot, Almost all",86
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Do their best to help their children learn?,0,0,"Some, About half, Most, All, Not at all, A little, To a great extent",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Encourage more involved parents/guardians to reach out to less involved parents/guardians?,0,33,"Not at all, A little, Somewhat, A great deal",67
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Establishing the curriculum and instructional program.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"Experienced teachers invite new teachers into their classes to observe, give feedback, etc.",60,40,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Feel responsible for helping students develop self-control?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Feel responsible that all students learn?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Feel responsible to help each other do their best?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Feel responsible when students in this school fail?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Gang activity,0,100,"Not at all, A little, Some, To a great extent",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Gone over student assessment data with other teachers to make instructional decisions?,0,4,"Never, Once or twice, 3-9 times, 10 or more times",96
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Has provided me with the support I need to improve my teaching.,83,17,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"Help maintain discipline in the entire school, not just their classroom?",0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,I feel loyal to this school.,87,13,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,I trust the principal at his or her word.,93,7,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,I usually look forward to each working day at this school.,91,9,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,I would recommend this school to parents seeking a place for their child.,93,7,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,I wouldn't want to work in any other school.,77,24,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Include parent leaders from all backgrounds in school improvement?,0,17,"Not at all, A little, Somewhat, A great deal",83
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"Included enough time to think carefully about, try, and evaluate new ideas.",75,26,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Included opportunities to work productively with colleagues in my school.,73,27,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Included opportunities to work productively with teachers from other schools.,51,50,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Involve parents/guardians in commenting on school curricula?,0,30,"Not at all, A little, Somewhat, A great deal",70
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Involve parents/guardians in the development of programs aimed at improving students' academic outcomes?,0,11,"Not at all, A little, Somewhat, A great deal",89
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"It's OK in this school to discuss feelings, worries, and frustrations with other teachers.",85,15,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"It's OK in this school to discuss feelings, worries, and frustrations with the principal.",88,11,"Strongly disagree, Disagree, Agree, Strongly agree",1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Knows what's going on in my classroom.,73,28,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Makes clear to the staff the leadership's expectations for meeting instructional goals.,89,11,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Makes sure teachers receive the coaching and support they need to implement new practices.,81,19,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Managing classroom behavior.,0,0,"Less than once a month, 2 or 3 times per month, 1 or 2 times per week, Almost daily",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Many special programs come and go at this school.,52,48,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Most of the students in this school are planning to go to college.,36,64,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Most students participate in the discussion at some point.,50,8,"Never, Rarely, Sometimes, Almost always",42
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Observed another teacher's class to get ideas for your own instruction?,0,51,"Never, Once or twice, 3-9 times, 10 or more times",49
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Observed another teacher's class to offer feedback?,0,64,"Never, Once or twice, 3-9 times, 10 or more times",36
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,"Once we start a new program in this school, we follow up to make sure that it's working.",63,38,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Physical conflicts among students,0,11,"Not at all, A little, Some, To a great extent",89
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Planning how discretionary school funds should be used.,0,0,"No influence, A little influence, Some influence, A great deal of influence",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Presses teachers to implement what they have learned in professional development.,83,17,"Strongly disagree, Disagree, Agree, Strongly agree",0
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Provides me with useful feedback to improve my teaching.,78,23,"Strongly disagree, Disagree, Agree, Strongly agree",-1
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Refuse to respond when addressed?,0,0,"A few, A lot, Almost all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Regularly pay attention in class?,0,0,"Some, About half, Most, Nearly all",100
2026,Unassigned,Horizon Science Academy - Lorain,HORIZON SCIENCE ACADEMY LORAIN,Teacher,Responded to your suggestions for helping their child?,0,0,"Some, About half, Most, All",100
